text,label
08801230948416 their not gonna let you  you have to stay home and i have to go  i mean thats all,happy
09665441086034 andi mean my daughteri dont want to put her in danger  you know  she has to stay,happy
10833581146815 this is gonna be aa crucial yetshesshes growing up  shes gonna need you,neutral
11493001261305 i know but she needs to be safe more  she needs to be around kids her ageown age  she needs to be able to play on the streets and,happy
12634081398386 but shesyoure not gonnayoure not gonna be here forfor her first words  for her first steps  i meanits something that youre supposed to be here for that,happy
13947181435239 you can just remember it for me,neutral
14425021505386 i dont knowi dont knowi dont know howi dont know how this could even be possible for youiif i was,neutral
14855071563682 well i needi need you to be able to do this for me cause i cant do anything about it,neutral
15853691667660 i mean its just as hard for me buti know that we can do it you know,happy
16721601776416 i mean you just get togo off and do your thing  i mean yeah were bothi dont knowits bad for both of us but,happy
17792831855164 it would be so much better if we canif we could stay together somehow  you knowwe couldwe could do this together,happy
18488571911740 i dont want you in danger  and i dont want her in danger,sad
19000611944042 i dont want you in danger  where are you going  youre going over to war,happy
19392642070400 i have no choice theres nothing i can do,happy
welli mean,happy
20889052108151 all right,happy
00473240087800 oh my god  guess what guess what guess what guess what guess what guess what,sad
00621770087208 what,neutral
00881000109300 well guess  guess guess guess guess,neutral
01086000142922 um you,neutral
01408000161300 dont look at my left hand,sad
01674000201143 no  let me see,neutral
laughter,neutral
02065840232900 oh no way,sad
02266000280319 he proposed  he proposed  well and i said yes of course laughter,neutral
02572000314200 that is great  you look radiant  i shouldve guess,neutral
03065000326500 im so excited,happy
03191000345281 well tell me about him  what happened,happy
03456990388951 remember how we had that date  and i was like oh yeah this is a date whatever,neutral
uh huh yeah,happy
03900780529200 so after we sort of went out dinner and i was already like tired  i wasnt all that excited and and so hes like lets go down to the beach and i was like no i dont want to the beach like im tired and hes like no no we have to go  and i was like okay like thats a little weird,happy
oh the beach,sad
05293000618184 so heso we walked down to the pier and theres like these lightslike these little like lights and were like whats that and hes like i dont know lets go find out,happy
lights,neutral
06183000698600 so we walked down there and thereslaughterand theres this huge like ten foot heart in candles on the beach,happy
to the,neutral
06965000713300 what,neutral
06991000819971 like all they have and i was like whats going on  and he like takes my hand and pulls me into the middle and hes likeyou know gets on his knee and everythingand says will you marry me and i flipped out,happy
wow no,neutral
no way,neutral
08171530855300 thatthat is the most romantic thing i have ever heard,happy
08393000916100 i know  i was like how did he getlike he must have called someone or had them setlike i have no idea,happy
09055000970405 wow  yeah cause yeah i dont know im sure if heoh yeah he definitely hadwould have had to have someone else,happy
09545000996572 cause cause he was with me you didnt do it did you,neutral
09727001020738 yeah  i mean candles wouldnt stayno i didnti didnt know anything about it,happy
10152911029500 you didnt know anything,happy
10288451060600 no im just as happy as you are  this is,happy
oh my god,sad
10513501114700 i was justit was so like i thought this might happen eventually but like not yet you know what i mean  like,happy
11084001141900 so i meanits good though,happy
11270001172700 it is good  its totally good  i mean it like oh you know,happy
it makes me all jittery inside,neutral
11673001218195 yeah i know  wow  im shaking  i cant even,happy
12105161272609 i know so were gonna take itlike were not gonna get married right awaycause we want to like have plenty of time to plan everything out,happy
okay okay yeah,happy
12732361332123 and um my parents want to like be part of it and help out and everythingso we want to give it lots of time to like,happy
13098591370738 oh do theydo they know yet have you told them oh thats,happy
13364431400700 yeah yeah i called them i called them and of course they were so excited cause they love him like they always have  um,happy
13987001413100 thats great  yeah,happy
14121001482370 so yeah i mean itll be good  we wanna like uh i think were gonna have it in spring time like early springso its no too hot yet  and um,happy
14559231496643 okay you knowyou know where  or,happy
14908001562108 i dont know  i mean i kinda like the idea of having something outside butlikeis a yeah,happy
15368441564834 uh huh i mean you know its springitll be,happy
15623001647969 but its sort of hard cause the weather is so unpredictable and then if its like cold that day  or if its too hot you know its likebut um,happy
16459001660400 springs nice though,neutral
16544021765255 yeah i dont knowlaughteri meani cant eventhe whole idea of like livingspending my whole life with somebodythats crazy,happy
wow thatll,neutral
17573001795900 yeah that ishow long you guys been together now,happy
17879001808700 two and a half years laughter,neutral
17988001884736 okay  all right  solaughterquite a while  i meanthats  thats good  im so happy for you laughter,happy
still still i mean yeah,happy
18729001900200 thank you thank you so much,neutral
18938001956500 yeah id love to be in that same situation some day but wow so,happy
thank you,neutral
19546002019000 oh you willyoull find just the right girl  and shell be perfect for you and everything will be great,happy
it seems likeoh i dont knowyou guys,neutral
20104002070585 you guys are awesome together  its definitely adefinitely a good couple  i can see it i shouldve guessed,happy
thanks,neutral
20546002076783 you approve  you approve,neutral
20756532110588 oh i approve ilaughteri more than approve,sad
21107762207400 i mean im surprised he didnt ya knowgo get a plane to fly over and shinebut candles on the beach thats okay too i guess,happy
oh ya i know  hes so extravagant,neutral
22038002222400 yeah its pretty good,happy
22152002257700 wellcani mean let me knowi want i want invitations and,happy
22504872284874 of course of courseyoull be able to be a part of it  you can come help me pick my colors,sad
22814002332000 oh yes  this is the whole garbage,sad
23188582403492 its so girly  i dont even know how to likeits so weird but itll be fun  my mom will love to be likeshell get so into it im sure,happy
24042232440151 shell be likeflowers and the,happy
24409862468500 itll be good  wow thats great,happy
24665002505635 oh thank you laughter,sad
00513920095052 so uh so hows it been going  i mean you have any needs or anything,happy
00963220190420 imevery lead that i get ends up just being a dead end  you know what i mean  people are sick of me calling,happy
01918970254800 no  you cant think that way  i mean its goodits good that yourethat youre calling you know you cant,happy
02467000289797 yeah but iti mean its the same response you get over and over again  like,happy
02905360349600 oh were not hiring at this time or thank you we already have your information on filewell call you when were ready,neutral
03485000397200 yeahi know what you mean  ive gone through like similar stuff but,happy
its just,neutral
03917000463474 but its been so long likei mine as well just take a job at mcdonalds  like i dont,neutral
04584860492500 no come on  dont garbage,sad
04875710540980 i justi cant do it anymore  like it just takes it out of you,neutral
05290620658663 i know  i know its hard but you justyou gotta keep going  i mean youve been going at it for so long you know  something is definitely going to come up  ii know it will because youre a good worker,happy
06383000746400 i just keep getting rejected  i just keep getting rejected over and over and over again and it starts to make you feel like there must be something wrong with you that you cant get a job,happy
07454000821500 no  itsi mean its competitive you know  thatsthats what it is  thats what you gotta be is competitive,happy
08037000915702 yeah but maybeif just because its competitive like maybe im just not good enough  maybe the level is here and im here and theres just no way im ever gonna do that,happy
08940930970700 therethere are plenty of people out there withwith like good jobs you know that are a lot,happy
09717001040000 dumber than you  i mean theyre a lot worse off than you  you are much better off than like a lot of those people in there i know,happy
10247001118000 i didnt have like one of those starts you know like a family member who was already in the business or something you know that could like give me a helping hand,happy
11155001164043 i know  it makes it harder  i mean its definitely who you know in a lot of cases but,happy
11727991291165 its just so frustrating  like i justi just dont wanna do it anymore  you know  i just dont wanna like hit the pavement every single day with my resumes and going out there all the time  you know its just like,happy
12935921350900 but you gotta  otherwise what iswhats your other option,neutral
13296721352700 i feel so worthless,neutral
13585001450570 its not worthless cause its definitely gonnaits definitely gonna pay off  i know it  i mean i canive justive seen your work etiquette  you know youre a good worker and,happy
14506701510500  and theres no reason thatthat something wont come up like really soon  all right  so you just gotta,happy
15038001565983 and what would make you say that  there doesnt seem to be any indicators that anythings going to get better,happy
15673541743532 because i know you  you know and maybe once you get to know some more people like talking to them and everything theyll get to know you too and theyll realize they shouldve hired you three years ago  you know but  and and theyll finally come around and believe meitllyou gotta,happy
17336001929300 its just really hard  i feel like their starting to get like a personal prejudice against me  you know what i mean  like its like suddenly it starts to feel like its just you that they say no to and its not that theyre not taking applications and its not that theyre not hiring people its just you particularly they have some particular reason for just hating you  you know,happy
19284002059900 well maybe yeah but maybe you get to that point where its like you bug em and then they just dont wanna hear from you anymore but you keep bugging them and bugging them and then its gonna annoy them so much that theyre gonna be like all right fine you know,happy
20497002072100 or theyll never talk to me again,happy
20719412121841 or well no  okay you garbage,happy
21227902298000 ii just i think maybe i should try something else  i mean ii dont know  all growing up this is the only thing that i ever wanted to do and yet i cant  im not physically able apparently  i mean,happy
22950002422700 that obviously thats not true though  i mean youve done this before  youve done all the work like this before you know and and youve gotten people saying oh youre so good and like you know,happy
24201002488300 i guess the money shouldnt matter to me butsomehow it does  you know its not like i do it for the money but,happy
24479002459000 right,happy
24597002480000 well youve gotta live,neutral
24886002569182 you have toi mean if youre hired by somebody then youre not a professional youre an amateur and that means that youre not good enough,happy
25716762664900 i mean its just its reallyi dont know yeah its about their opinions and its about i dont know just getting yourself out there and,happy
26630002741700 i just wanna crawl in a hole you know  like it just makes you not wanna even open your eyes in the morning,happy
27169002770401 well come on come on  thinking about it like this is definitely not gonna help either though,neutral
27609002865100 i dont know how to get out of it  i dont know how to dig myself out of it  its the same hole that ive been digging and digging and digging  i cant,neutral
28719002885500 i dont know,neutral
00413920077911 hi um excuse me i believe that the airline lost my baggage,neutral
00830000129300 um okay it didntdidnt come out on the carrousel,happy
01143000187200 no it didnt um it didnt come out and i dont see it anywhere around here so what can you do about that,sad
01877000273500 okay  um well unfortunately yeah there was a some some problems with the,happy
02675000293700 some problems  what is that supposed to mean,happy
02942000359500 uh well somesome of the bags werewere lost on the way over here uh,neutral
03520000398027 how do you lose a suitcase  a huge suitcase,neutral
03982000471700 you know i mean theres a lot of things that go on under the plane and sometimes you know that kind of things happen,happy
04718000544300 uh but we are willing to reimburse you for the bag and and for the contents,happy
05265000541100 how much,neutral
05452000589138 um wed be willing to give you uh fifty dollars for,neutral
05906000747800 fifty dollars  for my suitcase  i mean the suitcase itself was like a hundred and fifty dollar just for the suitcase but all the things inside all my clothes all my personal belongings the sentimental value not to mention which is moremore than all of that together,happy
07443000844500 right  uh we realize you know that that its a bad situation but im sorry theres nothing that we can really do,happy
08229000906800 thats all thats all thats all youre going to do is just give me fifty dollars and say go have fun on your vacation without any of your stuff,happy
09077000976300 i think um maybe you can file a claim if you want and turn it in to our main office,happy
09542001015979 yes yes i would like to file a claim but what are you gonnai mean is it just gonna show up magically out of nowhere,happy
10169191096800 right  no  i mean they they mightthey mightif youif you are argue the case more maybe theyll reimburse you more but right now,happy
10953001156900 i need my stuff  itsi need my stuff  i mean uh,happy
11572001201500 havent you ever lost baggage  i mean isnt there anything else you do,happy
11816191221723 yes i know i know its its frustrating  unfortunately though um,happy
12161001245700 because you dont seem to care very much you know,neutral
12406001312021 by checking your bags youyou you know admit to the liability thats thats at risk,happy
13042001323500 i didnt sign anything,happy
13254301402000 right well by checking in your bags you agreed to you know at the will of the,happy
13864001486000 i didnt agree  garbage i paid the airline to take care of things for me  when you pay for something there should be some sort of guarantee that its gonna come through,happy
14774001643900 you paid for the flight and then your bags were checked atits a service that the airline provides for us  so so really its really the risk was taken and im sorry but theres really nothing else we can do  so do you wantdo you want the reimbursement,happy
16363001767571 breathing well sure yeah i guess ill go buy dinner and then behave nothing for the rest of my entire vacation  im supposed to be here for three weeks  what am i gonna do without anything for three weeks,happy
17648001805000 well there arethere are some shops here in in the airport,neutral
17954001826500 but fifty dollars isnt going to get me anything,happy
18260001896500 no um like i said you can file a claim and uh maybe get reimbursed for more you,happy
18956001925100 isnt there anything else you can do,happy
18966001915400 probably even talk to,neutral
19406782069469 i mean is there somebody you can call  or the guy that put the stuff on theon the plane  i mean are theythey must be really irresponsible to have just disappeared my baggage  i mean did it get stolen,happy
20522002170700 right thatthat gets taken care of that gets taken care of  we get we do you know we investigate those and just make sure that um theyre not doing their own thing with them souh,happy
he needs to look into that,neutral
21709002244595 yeah im sure you  youre like hmm do you take baggage  no  oh okay thanks  great  i mean how,happy
21708002204500 but unfortunately sometimes is,happy
22451002262800 well thatsthats what im saying,happy
22549002279400 there needs to be better security here,neutral
22781002423100 okay  well that that could be something that you put on on the claimon on the complaint form if you want  and provide us with your information while youre here and then maybe if it turns up then well send it right over,happy
24132002473800 it sounds like its such a little like oh well no big deal whatever  its a big deal to me,sad
24805222659529 all right miss ii know  i realize this but like i said there are several people that are in your same situation so um its notits not totally uncommon and im actually gonna have to ask you to move so i can help the next person,happy
26571002683400 well can i at least have my fifty dollars please,neutral
26852212742100 yes all right  there you go now you can file a claim over to the leftand theyll help you out,happy
27081002719800 thank you,neutral
27401002765639 thank you very much,neutral
00579670080783 hey a whats up,happy
01031000154000 um johnny died yesterday,sad
01576330206400 wow thats horrible,happy
02077000233300 im sorry to hear about that,happy
02115000238600 we knew that it was coming but,neutral
02456000258900 yeah,happy
02552000322600 it seemed like he had a little bit longer  like just last week he was doing was so well,happy
03311000403000 i mean you know at least hes not in anymore pain now right,happy
04173000433700 yeah,happy
04334000501000 its good you know  you know it hurts i know  i know what its like to lose someone like that,happy
05218880546000 i just dont want him to be gone,neutral
05558000579644 its okay,happy
05912000685000 cause you know youve got all the times that you guys did spend together you know and thats something good that you can look back on,happy
07082000761700 i meani dont know,happy
07588180786800 and his whole family was there,neutral
08216000882252 i mean he was like really conscious right up until the end you know,happy
08842960991347 well thats thats good you know  at least i dont know  i mean its its better to go to goout that way than,happy
10075361070617 than you know in pain and like this gradual this horrible process  i mean,happy
10703001138200 he was so young you know  and all the stories he used to tell me about,happy
11430991225338 the way he wanted to live and he was gonna go to africa and he was gonna,neutral
12225781308600 but look at thehelook at the life he did get to lead  i mean for his age hed done so much and,happy
13067001327800 nobodys ever gonna forget him,happy
13259001382500 yeah exactly  hes made a big impact on a lot of people and,happy
13868001532100 and youll always have that andyou should feel you know happy for him that he got to do so much beforei mean and even after he found out last year  i mean,happy
15392001572495 he did a lot  but,neutral
15859001608200 i know  it doesnt bring him back but,happy
16425001723500 but its okay because now you know youll just go on with your life and,happy
17277001749300 im gonna forget him,happy
17543001775861 no youll never forget him,happy
17603001791290 i wont be able to hear his voice or his,neutral
17923001873700 i know but youre not  i mean youre not going to forget him  the pain will go away eventually andor it will subside,happy
18534001913555 you start to lose like that image after a while,happy
19652532106666 that will be itll beitll be better that way i mean time will tell  time heals you know and its good  its okay  i mean it wasnt anybodys fault or anything like that so ,happy
21280762177894 its hard to lose someone that way but hes hes betterhes better off now,neutral
21821762194604 thanks,neutral
00676770095033 so hows it going,happy
00917380139432 its going really well  um i received something in the mail today,happy
01397460168885 oh you got what  where,sad
01727500195500 i got into usc,neutral
01904000208700 oh no way,sad
02046000229300 yeah im so excited  so im gonna say,happy
02185000235100 are you gonna go you gonna,neutral
02294000287400 yeah i think i mean because where else would i gonna go  like the other places that i applied to i really didnt like that much anyway,happy
02875000299500 so,neutral
02817000295900 wow thats,happy
02961000350773 thats first choice huh thats so awesome and now look youre gonna beyoure gonna be here you know,happy
02997000310789 yeah i know,happy
03109830330000 absolutely im so excited,happy
03445000406077 i know  i know and well all get to hang out  and imeven though well be at like at different parts of the city we can still like,happy
04063000483500 hang out and like have our different livesand meet each others friends and stuff  so im just so glad cause they have such a good school,happy
04069000435800 yeah no definitelyits gonna,happy
04460000458200 yeah,happy
04837000526300 and like the football teamand like all theyou what i mean like,happy
wow,neutral
05009000514100 yeah,happy
05147000526100 fight on,neutral
05263000578000 you can walk somewhere and be anywhere in the country and be like oh yeah i am at usc,happy
05781000659300 and you know what you know what i mean like its recognizable rather than just being like i went some random school its like people really know what you,happy
05745000605700 laughter,neutral
06314300649973 wow thats cool,happy
06594000711900 like they feel likei feel like its going to be so like accomplished  do you know what i mean,happy
07120000745000 like it has some prestige so,happy
07136990745199 yeah hey prestigious school,happy
07451990782500 so what do you have to send in your deposit now  or what you,neutral
07731000835700 yeah i mean theres all the money stuff and my moms helping me with the financial aid and stuff  but itll be fine,happy
08358000875300 like now that im accepted its just like such a huge load off my mind,happy
08288000842100 thats great,happy
08754000899800 i dont mind worrying about all the paperwork  you know,neutral
08838860895200 yeah,happy
09002000911200 so,neutral
09000000969445 because i dont have to like make that decision anymore  i dont have to try and decide like what the bad school im going to go to is you know,happy
09559001011500 right  right  right oh man then youre going to have to do orientation i guess,happy
10001661113549 i know i know  i think you go and you like stay for a couple of days and you meet people andand theyll give you like a tourand show you everything  oh man im just soim so excited,happy
oh boy right yeah itll be crazy,happy
10870871103028 thatll be awesome,neutral
11033121125500 i mean because you went to the campus before right,happy
11195001212900 yeah oh totally  its a beautiful campus  its gonna be really nice  um and everyone is friendly and like theres ivy on all the walls  oh its just soits so like collegiate,happy
12130001238909 you know what i mean  like its like exactly what i want,happy
12313751272904 so whatre youwhatre you gonna do there  have you decided  thought about it,neutral
12588581334000 well you know ive thought about it but they have so many things that i mightlike try some things out first,happy
13001391326988 i know  i mean its good all around,happy
13342001447518 because also on the list of their um like ges or whatever you have a lot of choices within every single one  so you can like try things out and not just be like oh i have to take math oh i have to take this  you know what i mean,happy
14476001464500 so um so i dont know,neutral
14378741456256 laughter,neutral
14647001486500 i mean im gonna take a bunch of stuff and see,happy
14876941501409 oh man,sad
14867001563102 i they have likethey just have so many like prestigious like this school is top ten and like the departments within it you know what i mean,happy
15635311599725 i always see people walking around with like usc stuff on,happy
15975681658800 i know i get to be one of those nowill like walk around and be like a usc  you know what i mean,happy
15997251608800 you know is like,happy
16089971622100 i know,happy
16324001649300 ahh yeah garbage,happy
16553261736674 youll be like are you a fan or a student you know student laughter oh man thats awesome,happy
16696001682600 and youll be like,happy
16829001723000 student im a student yes i am thank you very much,happy
17253001736000 breathing,happy
17370001787860 a usc graduate now youre set,happy
17382191756762 i know  im excited,happy
17715001798400 well thatll take a while garbage,neutral
17954001834990 i know thats a ways down the road thats cool,happy
18038921823015 thats going to be a lot of work,happy
18231001867475 but itll be fine i mean  im so excited its going to be so fun,happy
18505311871315 in la oh man,sad
18719421934503 i know and i mean the areas not great but like the school makes up for it itll be fine itll be good,happy
18831001896200 so much,neutral
19001001924500 but its la you know everything,happy
19250021953199 youre getting close to the beach  i mean geez,happy
19538251990482 i know i know so fun  i cant wait,neutral
19839142036839 cool  well give me a call you know whenyou get in town definitely awesome,happy
20027052025100 i will i will thank you,neutral
20257002042100 thanks,neutral
all right,happy
00507200093683 hi my name is shiloh welcome toairline six  hi how may i help you,sad
00620700081700 yeah hello,happy
00940650176256 ok  ive ive just been talking to this machine for the past half hour and i cantcant get anything done  ive been trying to book this vacation this entire time,happy
01707260187868 all right sir,happy
01765320221184 i know im sorry  itsits just that its been a little frustrating because,happy
02083280255744 i completely understand  automated systems are very difficult sometimes,happy
02527030263762 okay,happy
02604440295192 um how may i help you  youre trying to book a specific flight,neutral
02919630358594 well yeah i mean i heard there was like these package deals and that maybe i could get a like a hotel or something like that and,happy
03442170417070 oh yeah absolutely  you know and especially because youve been waiting so long and i know that um youve been having a difficult time,happy
04172080498355 i want to definitely give you our special package today which um is usually only for valued customers who have a record of having previous,neutral
04984930563328 um lots of purchases but were gonna go ahead and give that to you anyway uh  just to make sure that youre happy with your service here,happy
05586490614450 you you can do thatyou can do that now i dont have to get like transferred through or anything like that,happy
05634660574525 is that all right,happy
05754930624568 i can do that right now for you no absolutely  i can take care of you all the way through to the end,happy
06247060667146 all im going to need is your credit card number but just give me one moment so,happy
06244300643092 breathing thats good,happy
06674220794747 um youre scheduling a flight as welland you would like to um we have a highly discounted hotel rate that goes along with that so that everything is all in one deal  youre taken care of by the time that you get there,happy
uh huh yeah,happy
07820230874005 all right  i want to make sure its like a nice hoteli meanmean im gonna be paying a lot of money for this so i dont wannai dont wanna you know i dont wanna to be a waste of time,happy
08167220840361 absolutely we we,neutral
08644140993203 yes i completely understand  actually ourour airline only uses five star hotel and above  except we charge at a three star hotel rate because as a corporation we are able to get a deal from the hotels themselves,happy
09933671079377 so you will absolutely be in a high rated great hotel and we can make sure that its in a area of town that you like as well,happy
10761981093063 okay so,happy
10886011102602 yeah,happy
10981781161077 well you know we wanted towe wanted to go to maui andthat was a,happy
11403411155271 okay,happy
11616301205591 you know the kids wanna go to the beach and stuff and soum,happy
11899691220827 great  how many seats,neutral
12204581236128 well its gonna be four of them,neutral
12339301263472 okay  great  four seats  ill book you for four seats,happy
12553491278996 all right  and can they like all get together,happy
12695961307963 oh yeah absolutely  um would you like window seats or aisles,happy
13038791349498 um you know window is nice i guess,happy
13384391437972 okay i can do um a win two like a window and a aisle and a window and an aisle next to each other so that each of you can sit two by two and switch around maybe,happy
okay  okay,happy
14352071468899 all right sure  a yeah that thatd be good,happy
14631321487047 okay  great  what time of the day would you like,happy
14837291544831 uh well yeah i think we were justyou know whenever best available i guess  you know,happy
15363991620139 all right  great  well we have a very open flight that leaves at nine am and fortunately uh the time change actually goes um backwards from that,happy
16201461731274 so its a five hour flight but youll arrive only at eleven a clock in the morning  so that day you can have plenty of time to get to your hotelrest up and then still have a nice afternoon your first afternoon in maui,happy
okay,happy
17199811773618 and like theres theres shuttles or something that i can get to the hotel,happy
17520531852554 absolutely  that actually goes in on the same package with our hotel  you just give me your address  well come and pick up a time that allows you to get to your flight with plenty of time to spare,happy
18526921905223 and a there will also be a shuttle waiting for you to take you to the appropriate hotel,neutral
18884961965496 okay  wow  sounds good then i guess  thank you very much its a lot better than talking to a machine,happy
19353591992729 yeahi completely understand  its a difficult process sometimes and we want to make traveling as easy as possible,happy
19910702020927 all right  so were confirmed then or do youall right,happy
20048942056457 absolutely thank you so much for calling and we hope that you will come to us again,neutral
20467732059775 okay,happy
20568722071232 thank you,neutral
00705000105200 whats he gonna say  maybe we ought to tell him before he sees it,happy
01017000118100 he saw it,neutral
01155000150800 how could he see it  i was the first one up he was still in bed,neutral
01496000168000 he was out here when it broke,neutral
01655000180000 when,neutral
01773780249400 about four this morning  i heard it cracking and i woke up and looked out he was standing right here when it cracked,happy
02459000277900 what was he doing out here at four in the morning,neutral
02770000338200 i dont know  when it cracked he ran back in the house and cried in the kitchen,neutral
03320250351973 did you talk to him,happy
03469330394500 no  i thought it was best to leave him alone,happy
03910000418600 he cried hard,neutral
04107000443927 i could hear him right through the floor of my room,happy
04488000471900 what was he doing out here at that hour,neutral
04725000512394 hes dreaming about him again  hes walking around at night,happy
05133000530700 i guess he is,neutral
05276000582500 hes getting just like after he died  what is the meaning of that,happy
05860000645900 i dont know the meaning of it  but i know one thing mom we made a terrible mistake with dad,happy
06425000656600 what,neutral
06582000707900 being dishonest with him  i mean that sort of thing always pays off and now its paying off,happy
07000000718500 what you mean dishonest,happy
07219000789600 you know that larrys not coming back and i know it  why do we allow him to go on thinking that we believe with him,happy
07823000802700 what do you want to do argue with him,happy
07999000862800 no i dont want to argue with him but its about time he realized that nobody believes larrys alive anymore,neutral
08635000978000 why shouldnt he dream of him and walk the nights waiting for him  do we contradict him  do we say straight out that we dont have any hope anymore  that we havent had hope for years now,neutral
09648000987100 you cant say that to him,neutral
09822001001600 weve got to say it to him,happy
09988001024300 can you prove it  how can you prove it,neutral
10209001071800 for god sakes its been three years  nobody comes back after three years  its insane,neutral
10641001162200 to you it is and to me but not to him  i mean you can talk yourself blue in the face but hetheres no body and no grave so where are you,happy
11610001184900 sit down mom  i want to talk to you,neutral
11821001260200 trouble is the god damn newspapers  every month or so a boy turns up out of nowhere so you know the next one is gonna be larry,happy
12486001318100 all right  all right  listen to me  you know why i brought annie here dont you,happy
13163001330800 why,neutral
13306001344100 you know,happy
13454001386700 ive got an idea but whats the story,neutral
13931001417800 im gonna ask her to marry me,happy
14252001449616 well thats only your business chris,happy
14493001477400 you know its not only my business,happy
14720001507800 what do you want me to do  youre old enough to know your own mind,happy
15084001521600 so its all right then,happy
15217001538100 ill go ahead with it,neutral
15344001573000 well you want to make sure that your father isnt going to,happy
15579001585800 well then it isnt just my business,neutral
15781001597500 im just saying that,happy
15883001704500 ah sometimes you infuriate me  you know that  i mean isnt it your business too if i tell dad and flipsfreaks out about it  i mean you have such a talent for ignoring things,happy
16952001730200 i ignore what i gotta ignore  the girl is larrys girl,neutral
17274001747600 shes not larrys girl,neutral
17390001796300 from your fathers point of view he isnt dead  and youve no right to take his girl,happy
17966001876800 and you can go on from there if you know where to go but i dont know where to go  see i dont know  now what can i do for you,neutral
18768002006209 i dont know why but every time i reach out for something that i want i have to pull back cause someone else will suffer  my whole bloody life  time after time after time,happy
19953002022400 youre a considerate fellow  theres nothing wrong with that,happy
20198002033600 to hell with that,neutral
20322372063000 breathing have you asked annie yet,happy
20612002084700 i wanted to get this settled first,happy
20833002127334 well how do you know shell marry you  maybe she feels the same way your father does,happy
21270002256616 well if she does then thats the end of it  but from her letters i think shes forgotten him  ill find out  and then well thrash it out with dad right  mom dont avoid me,happy
22501002279200 trouble is you dont see enough women,sad
22795002294970 you never did,neutral
22929002314600 so what im not fast with women,happy
23119232340509 i just dont see why it has to be annie,sad
23439002359700 because it is,neutral
23631012448300 well thats a good answer but it doesnt answer anything  i mean youve been away forat war  its been five years,happy
24435002494900 i cant help it  i know her best  i mean i grew up next door to her,neutral
24954002537100 these years when i think of a wife i think of annie  what do you want a diagram,neutral
25291002613100 i dont want a diagram  umm he thinks hes coming back chris  you marry that girl and youre pronouncing him dead,happy
26133002648800 i mean whats gonna happen to your father  do you know  i dont,happy
26387002658200 all right  all right then mom,happy
26558002682700 i justgive it some more thought,neutral
26806382778066 ive given it three years of thought  i thought that if i waited dad would forget about larry and we could have a regular wedding and everything happy,happy
27784002817400 but if i cantif that cant happen here then ill have to get out,neutral
28174002836600 what the hell is this,neutral
28376072898709 ill get out  ill get married and go live some place else  maybe new york,happy
28908002907700 are you crazy,neutral
29027002935400 ive been a good son too long  a good sucker  im through with it,happy
29336002958800 what about the business  what the hell is this,neutral
29554002989900 the business  the business doesnt inspire me,neutral
29841003005800 must you be inspired,neutral
29937003068400 yes  i like it an hour a day  if im gonna grub for my money all day long at least in the evening i want it beautiful,happy
30689003163900 i want a family  i want kids  i want something that i can give myself to  annies in the middle of that  now where do i find it,happy
31625003198300 tell me youd leave the business,neutral
31997003224800 yes on this i would,neutral
32249003258319 well you dont want to think like that,neutral
32558003285200 then help me stay here,sad
32670003364000 all right but just dont go thinkin like that cause otherwise what did we work for  i mean the whole thing is for you chris  the whole shootin match is for you,happy
33516003389700 i know  i know mom  just help me stay here,neutral
33926003437600 all right  just just dont go thinkin that way you hear me,neutral
34335003456700 i am thinkin that way,neutral
34656003498700 i dont understand you do i,sad
35005003534300 no you dont  im a pretty tough guy,neutral
35352003562000 i can see that,neutral
00584000081200 why did he invite her here,neutral
00808000097200 why does that bother you,neutral
00930000135100 shes been in new york for three and half years  why all of a sudden,neutral
01253000156600 well maybe he just wanted to see her again,neutral
01496000187600 nobody comes seven hundred miles just to see,neutral
01862000242000 what do you mean  he lived next door to the girl all his life  why wouldnt he want to see her again,happy
02451000282000 dont look at me like that  he didnt tell me anymore than he told you,neutral
02777000289000 shes not,neutral
03023000325100 how do you know hes even thinking of it,happy
02892000307500 hes not gonna marry her,neutral
03231000344600 its got that all about it,neutral
03589000376100 well so what,neutral
03760000397200 whats going on here joe,happy
03901000409000 now listen kate,neutral
03975000428400 shes not his girl joe  she knows shes not,happy
04292000448600 you cant read her mind,sad
04452000535100 well then why is she still single  i mean new york is full of men  why isnt she married  probably a hundred people told her shes crazy but shes waited,happy
05321000555600 how do you know why shes waited,happy
05471000637600 she knows what i know thats why  shes faithful as a rock  in my worst moments i think of her waiting and i know again that im right,happy
06392000668200 look its a nice day  what are we arguing for,neutral
06624000745700 nobody in this house dares take her faith away joe  strangers might but not his father not his brother,neutral
07443000766800 well what do you want me to do about it,neutral
07550000841200 i want you to act like hes coming back  both of you  dont you think i havent noticed since she got here  i wont stand for any nonsense,neutral
08380000850700 but kate,neutral
08476000900000 because if hes not coming back ill kill myself  i mean laughlaugh at me but,happy
09003000972500 but why did that happen the very night she came here  she sleeps in his room and his memorial breaks to pieces  just look  look at it,neutral
09576000974300 calm yourself,neutral
09727001009500 believe with me joe  i cant stand all alone,sad
10021001021200 calm yourself,neutral
10096001061200 last week a man turned up in detroit missing longer than larry  i mean you read it yourself,happy
10490001078200 all right  all right  calm yourself,happy
10627001094800 you above all have to believe,neutral
10869001117500 what why why me above all,neutral
11119001142492 justjust dont stop believing,sad
11400001165000 what does that mean  me above all,happy
11661001189300 look at you  look at you shaking,neutral
11797001198700 i cant help it,sad
